日付タイプ,model,延べ台日,平均差枚,勝率%
ｲﾍﾞﾝﾄ:誕生祭,回胴式遊技機グランベルム,15,-240.0,40.0
ｲﾍﾞﾝﾄ:誕生祭,L無職転生～異世界行ったら本気だす～,8,-13.8,37.5
ｲﾍﾞﾝﾄ:誕生祭,スマスロ 甲鉄城のカバネリ 海門決戦,35,15.6,37.1
ｲﾍﾞﾝﾄ:誕生祭,ゴーゴージャグラー３,35,-21.4,37.1
ｲﾍﾞﾝﾄ:誕生祭,マイジャグラーV,55,-156.8,36.4
ｲﾍﾞﾝﾄ:誕生祭,スマスロ バイオハザードRE:3,14,571.6,35.7
ｲﾍﾞﾝﾄ:誕生祭,Lパチスロからくりサーカス2,28,-208.7,35.7
ｲﾍﾞﾝﾄ:誕生祭,スマスロ北斗の拳 転生の章2,21,35.1,33.3
ｲﾍﾞﾝﾄ:誕生祭,スマスロ 東京リベンジャーズ,15,83.6,33.3
ｲﾍﾞﾝﾄ:誕生祭,スマスロ化物語,18,-172.0,33.3
ｲﾍﾞﾝﾄ:誕生祭,Lパチスロ革命機ヴァルヴレイヴ2,50,-638.4,32.0
ｲﾍﾞﾝﾄ:誕生祭,Lソードアート・オンライン,10,-453.0,30.0
ｲﾍﾞﾝﾄ:誕生祭,スマスロ ゴッドイーター リザレクション,20,75.6,30.0
ｲﾍﾞﾝﾄ:誕生祭,Lパチスロ かぐや様は告らせたい,17,-318.4,29.4
ｲﾍﾞﾝﾄ:誕生祭,Lゴジラ対エヴァンゲリオン,8,-88.1,25.0
ｲﾍﾞﾝﾄ:誕生祭,スマスロ やじきた道中記参る！,9,-755.3,22.2
ｲﾍﾞﾝﾄ:誕生祭,L真・一騎当千,12,6.5,16.7
ｲﾍﾞﾝﾄ:誕生祭,ヤバチバ,12,-1226.8,16.7
ｲﾍﾞﾝﾄ:誕生祭,スマスロ新鬼武者3,17,-1328.4,11.8
