日付タイプ,model,延べ台日,平均差枚,勝率%
末尾:1,Lパチスロ かぐや様は告らせたい,39,-507.3,25.6
末尾:2,スマスロBIRDIE WING-Golf Girls’ Story-,12,77.5,58.3
末尾:2,ファンキージャグラー２ＫＴ,105,430.9,50.5
末尾:2,Lパチスロうみねこのなく頃に2,40,369.4,50.0
末尾:2,A-SLOT+異世界かるてっとBT,30,369.1,50.0
末尾:2,Lアズールレーン THE ANIMATION,61,956.7,49.2
末尾:2,スマスロ鉄拳6,57,811.4,49.1
末尾:2,スマスロ ビッグドリーム THE GOLDEN PUSHER,33,812.2,48.5
末尾:2,戦国コレクション6,21,406.4,47.6
末尾:2,マイジャグラーV,903,236.7,46.6
末尾:2,プリズムナナ,28,371.6,46.4
末尾:2,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,96,765.2,45.8
末尾:2,沖ドキ！ＧＯＬＤ-30,189,-106.9,45.5
末尾:2,L戦国乙女5 業火を穿つ宿焔の双刃,86,293.0,45.3
末尾:2,スマスロ サンダーV,40,181.5,45.0
末尾:2,スマスロ とある魔術の禁書目録2,20,-223.5,45.0
末尾:2,Lパチスロ喰霊-零-Re,9,-218.0,44.4
末尾:2,A-SLOT+ ディスクアップ ULTRAREMIX,64,354.9,43.8
末尾:2,バーサスリヴァイズ,63,146.5,42.9
末尾:2,スマスロ スーパーリオエース2,56,268.2,42.9
末尾:2,パチスロ　甲鉄城のカバネリ,43,203.8,41.9
末尾:2,スマスロモンキーターンV,243,325.8,41.6
末尾:2,スマスロ ゴッドイーター リザレクション,82,-32.4,41.5
末尾:2,ネオアイムジャグラーEX,693,68.3,41.4
末尾:2,ウルトラミラクルジャグラー,63,74.6,41.3
末尾:2,この素晴らしい世界に祝福を！,61,107.0,41.0
末尾:2,ジャグラーガールズSS,105,116.0,41.0
末尾:2,Lパチスロ炎炎ノ消防隊2,148,187.6,40.5
末尾:2,スマスロ 攻殻機動隊,84,342.2,40.5
末尾:2,スマスロ 甲鉄城のカバネリ 海門決戦,300,264.4,40.0
末尾:2,ゴーゴージャグラー３,210,109.4,39.5
末尾:2,スマスロ北斗の拳 転生の章2,277,123.9,39.4
末尾:2,Lパチスロからくりサーカス2,66,421.5,39.4
末尾:2,マジカルハロウィン　～Trick or Treat!～,41,37.4,39.0
末尾:2,スマスロ化物語,126,343.9,38.9
末尾:2,Lパチスロ革命機ヴァルヴレイヴ2,124,428.5,38.7
末尾:2,スマスロ モンスターハンターライズ,73,465.0,38.4
末尾:2,沖ドキ!ゴージャス 30Φ,63,-77.5,38.1
末尾:2,L ToLOVEるダークネス,8,403.5,37.5
末尾:2,Lパチスロ 機動戦士ガンダムユニコーン 覚醒DRIVE,16,-109.5,37.5
末尾:2,スマスロ スーパーブラックジャック,62,258.0,37.1
末尾:2,L東京喰種,315,-392.8,36.8
末尾:2,スロット ソードアート・オンラインⅡ,98,-229.6,36.7
末尾:2,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,164,529.0,36.6
末尾:2,L戦国乙女４　戦乱に閃く炯眼の軍師,85,-229.3,36.5
末尾:2,ハッピージャグラーＶＩＩＩ,147,-15.6,36.1
末尾:2,クレアの秘宝伝～はじまりの扉と太陽の石～ボーナストリガーver.,14,569.7,35.7
末尾:2,L南国育ち SPECIAL,14,647.1,35.7
末尾:2,クランキークレスト,34,160.5,35.3
末尾:2,スマスロバジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,63,-7.8,34.9
末尾:2,L主役は銭形5,23,241.8,34.8
末尾:2,Lスマスロ北斗の拳,182,-282.7,33.5
末尾:2,スマスロ ゴブリンスレイヤーⅡ,21,175.5,33.3
末尾:2,L範馬刃牙,12,-704.5,33.3
末尾:2,スマスロヨルムンガンド,18,-73.9,33.3
末尾:2,スロット ワールドダイスター,12,-1397.5,33.3
末尾:2,スマート沖スロ ニューキングハナハナV,62,-5.9,32.3
末尾:2,真打 吉宗,96,-184.8,32.3
末尾:2,スマスロ 沖ドキ!DUO アンコール,118,-433.6,32.2
末尾:2,L少女☆歌劇 レヴュースタァライト -The SLOT-,22,48.7,31.8
末尾:2,パチスロ　ディスクアップ２,101,-52.7,31.7
末尾:2,ミスタージャグラー,63,-45.4,31.7
末尾:2,スマスロ やじきた道中記参る！,19,-808.4,31.6
末尾:2,アレックス ブライト,77,-146.1,31.2
末尾:2,Lタクトオーパス デスティニー,26,259.1,30.8
末尾:2,L無職転生～異世界行ったら本気だす～,36,290.3,30.6
末尾:2,Lソードアート・オンライン,85,174.3,30.6
末尾:2,L ＨＥＹ！エリートサラリーマン鏡,31,-378.0,29.0
末尾:2,スマスロ 東京リベンジャーズ,104,133.5,28.8
末尾:2,新ハナビ,35,27.8,28.6
末尾:2,スマスロ秘宝伝,28,135.6,28.6
末尾:2,交響詩篇エウレカセブン HI-EVOLUTION ZERO TYPE-ART,42,-67.2,28.6
末尾:2,スマスロ ハナビ,92,-248.3,28.3
末尾:2,スマスロ シャーマンキング,41,-567.4,26.8
末尾:2,スマスロ リコリス・リコイル,15,-789.0,26.7
末尾:2,スマスロ ストリートファイター6,19,-599.9,26.3
末尾:2,スマスロ バイオハザードRE:3,67,-477.3,23.9
末尾:2,スマスロ新鬼武者3,73,-250.2,23.3
末尾:2,スマスロ ミリオンゴッド-神々の軌跡-,150,-1514.0,22.0
末尾:2,Lパチスロ戦姫絶唱シンフォギア 正義の歌,14,-436.5,21.4
末尾:2,Lパチスロ かぐや様は告らせたい,33,-717.0,21.2
末尾:2,スマスロとある科学の超電磁砲2,37,-276.1,18.9
末尾:2,いざ！番長,40,-822.5,12.5
末尾:3,スマスロ とある魔術の禁書目録2,25,1739.8,60.0
末尾:3,スマスロ ストリートファイター6,24,112.7,54.2
末尾:3,L南国育ち SPECIAL,14,513.3,50.0
末尾:3,スロット ワールドダイスター,15,63.4,46.7
末尾:3,スマスロ リコリス・リコイル,15,-152.0,46.7
末尾:3,プリズムナナ,28,-4.6,46.4
末尾:3,スマスロ やじきた道中記参る！,24,12.5,45.8
末尾:3,スマスロ サンダーV,40,73.2,45.0
末尾:3,Lパチスロからくりサーカス2,66,262.8,43.9
末尾:3,クランキークレスト,32,112.1,43.8
末尾:3,スマスロ ゴブリンスレイヤーⅡ,21,1382.2,42.9
末尾:3,沖ドキ！ＧＯＬＤ-30,189,-127.0,41.8
末尾:3,マイジャグラーV,903,63.0,41.4
末尾:3,沖ドキ!ゴージャス 30Φ,63,-176.3,41.3
末尾:3,パチスロ　ディスクアップ２,100,2.5,41.0
末尾:3,L少女☆歌劇 レヴュースタァライト -The SLOT-,22,318.1,40.9
末尾:3,ゴーゴージャグラー３,210,115.3,40.5
末尾:3,Lパチスロうみねこのなく頃に2,40,245.1,40.0
末尾:3,マジカルハロウィン　～Trick or Treat!～,41,-115.9,39.0
末尾:3,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,96,228.6,37.5
末尾:3,スマート沖スロ ニューキングハナハナV,59,237.9,37.3
末尾:3,バーサスリヴァイズ,63,52.6,36.5
末尾:3,真打 吉宗,96,-363.8,36.5
末尾:3,Lパチスロ かぐや様は告らせたい,33,-96.6,36.4
末尾:3,Lパチスロ炎炎ノ消防隊2,143,108.3,36.4
末尾:3,スマスロ 甲鉄城のカバネリ 海門決戦,302,-120.6,36.4
末尾:3,スマスロ ハナビ,91,-27.9,36.3
末尾:3,A-SLOT+ ディスクアップ ULTRAREMIX,64,-36.8,35.9
末尾:3,ネオアイムジャグラーEX,693,-73.1,35.8
末尾:3,クレアの秘宝伝～はじまりの扉と太陽の石～ボーナストリガーver.,14,-10.3,35.7
末尾:3,Lパチスロ戦姫絶唱シンフォギア 正義の歌,14,-271.6,35.7
末尾:3,L東京喰種,315,-132.1,35.6
末尾:3,Lスマスロ北斗の拳,182,-293.2,35.2
末尾:3,スマスロ北斗の拳 転生の章2,275,116.5,34.9
末尾:3,L主役は銭形5,23,429.6,34.8
末尾:3,L戦国乙女5 業火を穿つ宿焔の双刃,87,-343.8,34.5
末尾:3,ジャグラーガールズSS,105,63.3,34.3
末尾:3,スマスロモンキーターンV,243,41.8,34.2
末尾:3,スマスロバジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,62,650.2,33.9
末尾:3,スロット ソードアート・オンラインⅡ,101,-317.2,33.7
末尾:3,ウルトラミラクルジャグラー,63,-150.8,33.3
末尾:3,スマスロ 攻殻機動隊,84,205.6,33.3
末尾:3,スマスロ ゴッドイーター リザレクション,82,49.2,32.9
末尾:3,Lアズールレーン THE ANIMATION,61,-154.5,32.8
末尾:3,この素晴らしい世界に祝福を！,61,-89.1,32.8
末尾:3,スマスロ化物語,126,20.9,32.5
末尾:3,ハッピージャグラーＶＩＩＩ,147,92.7,32.0
末尾:3,新ハナビ,35,121.2,31.4
末尾:3,スマスロ 沖ドキ!DUO アンコール,118,-349.0,31.4
末尾:3,スマスロ ミリオンゴッド-神々の軌跡-,150,-675.7,31.3
末尾:3,L無職転生～異世界行ったら本気だす～,36,75.8,30.6
末尾:3,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,164,18.9,30.5
末尾:3,ファンキージャグラー２ＫＴ,105,10.8,30.5
末尾:3,スマスロ新鬼武者3,73,91.7,30.1
末尾:3,A-SLOT+異世界かるてっとBT,30,-235.5,30.0
末尾:3,スマスロBIRDIE WING-Golf Girls’ Story-,10,-17.4,30.0
末尾:3,アレックス ブライト,77,-319.1,28.6
末尾:3,スマスロ秘宝伝,28,-184.6,28.6
末尾:3,戦国コレクション6,21,-485.6,28.6
末尾:3,Lパチスロ革命機ヴァルヴレイヴ2,124,-10.9,28.2
末尾:3,スマスロ鉄拳6,57,-341.6,28.1
末尾:3,スマスロ 東京リベンジャーズ,104,107.1,27.9
末尾:3,パチスロ　甲鉄城のカバネリ,43,-168.4,27.9
末尾:3,スマスロ モンスターハンターライズ,73,-346.3,27.4
末尾:3,ミスタージャグラー,63,-156.8,27.0
末尾:3,Lタクトオーパス デスティニー,26,-398.7,26.9
末尾:3,スマスロ スーパーリオエース2,54,46.4,25.9
末尾:3,L範馬刃牙,12,-19.3,25.0
末尾:3,Lパチスロ 機動戦士ガンダムユニコーン 覚醒DRIVE,16,-350.1,25.0
末尾:3,L戦国乙女４　戦乱に閃く炯眼の軍師,85,177.6,24.7
末尾:3,Lソードアート・オンライン,85,-30.6,23.5
末尾:3,いざ！番長,40,-346.3,22.5
末尾:3,Lパチスロ喰霊-零-Re,9,-1206.3,22.2
末尾:3,スマスロ バイオハザードRE:3,64,-207.2,21.9
末尾:3,交響詩篇エウレカセブン HI-EVOLUTION ZERO TYPE-ART,42,-91.9,21.4
末尾:3,スマスロ シャーマンキング,40,-419.2,20.0
末尾:3,L ＨＥＹ！エリートサラリーマン鏡,30,-361.8,20.0
末尾:3,スマスロ スーパーブラックジャック,62,-49.2,17.7
末尾:3,スマスロヨルムンガンド,18,-958.6,16.7
末尾:3,スマスロ ビッグドリーム THE GOLDEN PUSHER,33,-1007.0,15.2
末尾:3,スマスロとある科学の超電磁砲2,37,-281.1,13.5
末尾:3,L ToLOVEるダークネス,8,-707.0,12.5
末尾:4,マジカルハロウィン　～Trick or Treat!～,41,1159.6,68.3
末尾:4,L ＨＥＹ！エリートサラリーマン鏡,31,1133.5,67.7
末尾:4,Lパチスロうみねこのなく頃に2,40,810.1,67.5
末尾:4,L少女☆歌劇 レヴュースタァライト -The SLOT-,22,896.1,63.6
末尾:4,バーサスリヴァイズ,63,675.5,61.9
末尾:4,ミスタージャグラー,63,839.3,60.3
末尾:4,交響詩篇エウレカセブン HI-EVOLUTION ZERO TYPE-ART,42,441.3,59.5
末尾:4,この素晴らしい世界に祝福を！,61,546.2,59.0
末尾:4,マイジャグラーV,903,442.1,56.1
末尾:4,Lソードアート・オンライン,85,936.0,55.3
末尾:4,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,96,868.8,55.2
末尾:4,ネオアイムジャグラーEX,693,367.8,54.8
末尾:4,ファンキージャグラー２ＫＴ,105,498.2,54.3
末尾:4,沖ドキ!ゴージャス 30Φ,63,313.8,54.0
末尾:4,パチスロ　甲鉄城のカバネリ,43,416.0,53.5
末尾:4,A-SLOT+ ディスクアップ ULTRAREMIX,64,267.5,53.1
末尾:4,スマスロ ゴブリンスレイヤーⅡ,21,-109.6,52.4
末尾:4,ウルトラミラクルジャグラー,63,328.5,52.4
末尾:4,ハッピージャグラーＶＩＩＩ,147,319.8,52.4
末尾:4,Lスマスロ北斗の拳,183,991.6,51.4
末尾:4,新ハナビ,35,189.5,51.4
末尾:4,スマスロとある科学の超電磁砲2,37,-50.8,51.4
末尾:4,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,164,966.2,50.6
末尾:4,ゴーゴージャグラー３,210,87.9,50.0
末尾:4,スマスロ やじきた道中記参る！,24,193.7,50.0
末尾:4,スマスロ 甲鉄城のカバネリ 海門決戦,302,360.0,49.0
末尾:4,スマスロバジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,62,639.2,48.4
末尾:4,スマスロ サンダーV,40,95.9,47.5
末尾:4,Lパチスロ革命機ヴァルヴレイヴ2,125,1161.8,47.2
末尾:4,パチスロ　ディスクアップ２,100,239.7,47.0
末尾:4,スマスロ リコリス・リコイル,15,-23.0,46.7
末尾:4,プリズムナナ,28,1021.1,46.4
末尾:4,ジャグラーガールズSS,105,140.8,45.7
末尾:4,スマスロ スーパーブラックジャック,64,173.6,45.3
末尾:4,スマスロ ハナビ,90,139.7,44.4
末尾:4,Lパチスロ喰霊-零-Re,9,406.0,44.4
末尾:4,Lパチスロ炎炎ノ消防隊2,143,112.4,44.1
末尾:4,スマスロ バイオハザードRE:3,64,241.5,43.8
末尾:4,沖ドキ！ＧＯＬＤ-30,189,-256.0,43.4
末尾:4,スマスロモンキーターンV,245,346.0,43.3
末尾:4,アレックス ブライト,77,185.3,42.9
末尾:4,L南国育ち SPECIAL,14,535.1,42.9
末尾:4,Lパチスロ戦姫絶唱シンフォギア 正義の歌,14,1448.1,42.9
末尾:4,スマスロ スーパーリオエース2,54,395.5,42.6
末尾:4,スロット ソードアート・オンラインⅡ,101,9.1,42.6
末尾:4,いざ！番長,40,376.7,42.5
末尾:4,L東京喰種,315,255.1,42.2
末尾:4,L範馬刃牙,12,-188.3,41.7
末尾:4,L戦国乙女４　戦乱に閃く炯眼の軍師,85,462.2,40.0
末尾:4,スロット ワールドダイスター,15,-919.6,40.0
末尾:4,スマスロ化物語,126,-183.0,39.7
末尾:4,スマスロ 東京リベンジャーズ,104,385.6,39.4
末尾:4,スマート沖スロ ニューキングハナハナV,59,301.1,39.0
末尾:4,スマスロ北斗の拳 転生の章2,275,243.3,38.2
末尾:4,L無職転生～異世界行ったら本気だす～,37,782.2,37.8
末尾:4,真打 吉宗,96,-545.6,37.5
末尾:4,Lパチスロ 機動戦士ガンダムユニコーン 覚醒DRIVE,16,-585.0,37.5
末尾:4,A-SLOT+異世界かるてっとBT,30,118.4,36.7
末尾:4,Lパチスロ かぐや様は告らせたい,33,-23.8,36.4
末尾:4,スマスロ ストリートファイター6,22,-394.9,36.4
末尾:4,Lアズールレーン THE ANIMATION,61,147.7,36.1
末尾:4,クレアの秘宝伝～はじまりの扉と太陽の石～ボーナストリガーver.,14,188.0,35.7
末尾:4,スマスロ モンスターハンターライズ,73,-381.2,35.6
末尾:4,スマスロ シャーマンキング,40,593.2,35.0
末尾:4,L主役は銭形5,23,-1055.6,34.8
末尾:4,Lパチスロからくりサーカス2,64,-425.3,34.4
末尾:4,スマスロ ゴッドイーター リザレクション,82,-439.8,34.1
末尾:4,スマスロヨルムンガンド,18,-578.7,33.3
末尾:4,スマスロ 沖ドキ!DUO アンコール,118,-618.0,32.2
末尾:4,スマスロ秘宝伝,28,137.5,32.1
末尾:4,スマスロ とある魔術の禁書目録2,25,-766.2,32.0
末尾:4,スマスロ 攻殻機動隊,84,41.6,31.0
末尾:4,スマスロBIRDIE WING-Golf Girls’ Story-,10,-682.2,30.0
末尾:4,L戦国乙女5 業火を穿つ宿焔の双刃,87,-1238.4,29.9
末尾:4,スマスロ鉄拳6,57,-577.2,29.8
末尾:4,スマスロ ミリオンゴッド-神々の軌跡-,150,-1366.1,28.0
末尾:4,Lタクトオーパス デスティニー,26,-158.3,26.9
末尾:4,スマスロ ビッグドリーム THE GOLDEN PUSHER,30,-1463.6,26.7
末尾:4,クランキークレスト,32,-110.6,25.0
末尾:4,スマスロ新鬼武者3,72,-322.2,25.0
末尾:4,L ToLOVEるダークネス,8,-1574.5,25.0
末尾:4,戦国コレクション6,21,-1114.9,23.8
末尾:5,スマスロ リコリス・リコイル,15,327.0,60.0
末尾:5,マイジャグラーV,903,479.8,56.6
末尾:5,Lパチスロ喰霊-零-Re,9,525.7,55.6
末尾:5,A-SLOT+ ディスクアップ ULTRAREMIX,64,503.4,54.7
末尾:5,プリズムナナ,28,57.8,53.6
末尾:5,スロット ワールドダイスター,15,1399.4,53.3
末尾:5,L無職転生～異世界行ったら本気だす～,37,1094.5,51.4
末尾:5,沖ドキ！ＧＯＬＤ-30,189,-70.9,50.8
末尾:5,交響詩篇エウレカセブン HI-EVOLUTION ZERO TYPE-ART,42,164.4,50.0
末尾:5,スマスロ サンダーV,40,157.8,50.0
末尾:5,ファンキージャグラー２ＫＴ,105,199.7,49.5
末尾:5,パチスロ　甲鉄城のカバネリ,43,151.4,48.8
末尾:5,新ハナビ,35,192.9,48.6
末尾:5,沖ドキ!ゴージャス 30Φ,63,-158.0,46.0
末尾:5,スマスロ やじきた道中記参る！,24,-127.6,45.8
末尾:5,ネオアイムジャグラーEX,693,139.7,44.9
末尾:5,ウルトラミラクルジャグラー,63,194.0,44.4
末尾:5,L戦国乙女5 業火を穿つ宿焔の双刃,87,251.6,43.7
末尾:5,この素晴らしい世界に祝福を！,61,103.8,42.6
末尾:5,マジカルハロウィン　～Trick or Treat!～,41,77.0,41.5
末尾:5,ミスタージャグラー,63,201.5,41.3
末尾:5,L ＨＥＹ！エリートサラリーマン鏡,34,154.8,41.2
末尾:5,Lスマスロ北斗の拳,183,162.2,41.0
末尾:5,ゴーゴージャグラー３,210,7.6,40.5
末尾:5,Lソードアート・オンライン,84,403.2,40.5
末尾:5,ハッピージャグラーＶＩＩＩ,147,110.7,40.1
末尾:5,Lパチスロうみねこのなく頃に2,40,-192.7,40.0
末尾:5,ジャグラーガールズSS,105,-193.8,40.0
末尾:5,スマスロ スーパーリオエース2,54,265.3,38.9
末尾:5,スマスロ 沖ドキ!DUO アンコール,116,-251.3,38.8
末尾:5,戦国コレクション6,21,-177.0,38.1
末尾:5,パチスロ　ディスクアップ２,100,-14.9,38.0
末尾:5,L ToLOVEるダークネス,8,135.8,37.5
末尾:5,スマスロ 甲鉄城のカバネリ 海門決戦,301,-178.8,37.5
末尾:5,Lパチスロからくりサーカス2,64,-255.1,37.5
末尾:5,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,163,46.6,37.4
末尾:5,スマスロ ゴッドイーター リザレクション,82,112.3,36.6
末尾:5,スロット ソードアート・オンラインⅡ,101,-442.2,36.6
末尾:5,スマスロ化物語,126,192.9,36.5
末尾:5,バーサスリヴァイズ,63,-9.8,36.5
末尾:5,スマスロ とある魔術の禁書目録2,25,-541.0,36.0
末尾:5,スマスロ 東京リベンジャーズ,104,123.1,35.6
末尾:5,真打 吉宗,96,-460.6,35.4
末尾:5,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,95,27.1,34.7
末尾:5,スマスロ新鬼武者3,72,-246.1,34.7
末尾:5,Lパチスロ炎炎ノ消防隊2,143,85.1,34.3
末尾:5,スマスロモンキーターンV,245,166.6,34.3
末尾:5,L東京喰種,315,-222.9,34.3
末尾:5,L範馬刃牙,12,77.3,33.3
末尾:5,スマスロ鉄拳6,57,399.4,33.3
末尾:5,スマスロ ビッグドリーム THE GOLDEN PUSHER,30,-454.3,33.3
末尾:5,スマスロ北斗の拳 転生の章2,275,39.8,33.1
末尾:5,Lアズールレーン THE ANIMATION,61,277.6,32.8
末尾:5,スマスロ スーパーブラックジャック,64,273.9,32.8
末尾:5,スマスロ秘宝伝,28,235.3,32.1
末尾:5,いざ！番長,41,326.8,31.7
末尾:5,アレックス ブライト,76,-128.4,31.6
末尾:5,スマスロ モンスターハンターライズ,73,-278.4,31.5
末尾:5,スマスロ ハナビ,90,-132.1,31.1
末尾:5,スマスロ 攻殻機動隊,84,-510.4,31.0
末尾:5,L主役は銭形5,23,-394.6,30.4
末尾:5,L戦国乙女４　戦乱に閃く炯眼の軍師,86,-304.0,30.2
末尾:5,A-SLOT+異世界かるてっとBT,30,-137.7,30.0
末尾:5,Lパチスロ革命機ヴァルヴレイヴ2,125,-367.2,29.6
末尾:5,スマスロ ゴブリンスレイヤーⅡ,21,-357.3,28.6
末尾:5,Lパチスロ戦姫絶唱シンフォギア 正義の歌,14,-187.2,28.6
末尾:5,クランキークレスト,32,-73.8,28.1
末尾:5,スマスロヨルムンガンド,18,-289.9,27.8
末尾:5,スマスロ シャーマンキング,40,-74.7,27.5
末尾:5,L少女☆歌劇 レヴュースタァライト -The SLOT-,22,-140.9,27.3
末尾:5,Lタクトオーパス デスティニー,26,251.1,26.9
末尾:5,スマート沖スロ ニューキングハナハナV,59,-221.3,25.4
末尾:5,スマスロ ミリオンゴッド-神々の軌跡-,150,-1649.5,23.3
末尾:5,スマスロ ストリートファイター6,22,-822.5,22.7
末尾:5,スマスロ バイオハザードRE:3,64,-274.5,21.9
末尾:5,L南国育ち SPECIAL,14,-587.0,21.4
末尾:5,スマスロバジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,63,-111.6,20.6
末尾:5,スマスロBIRDIE WING-Golf Girls’ Story-,10,-317.0,20.0
末尾:5,Lパチスロ 機動戦士ガンダムユニコーン 覚醒DRIVE,16,-1076.9,18.8
末尾:5,Lパチスロ かぐや様は告らせたい,33,627.9,18.2
末尾:5,スマスロとある科学の超電磁砲2,37,-383.2,16.2
末尾:5,クレアの秘宝伝～はじまりの扉と太陽の石～ボーナストリガーver.,14,-503.7,7.1
末尾:6,A-SLOT+ ディスクアップ ULTRAREMIX,64,110.9,50.0
末尾:6,L ToLOVEるダークネス,10,165.4,50.0
末尾:6,Lパチスロ 機動戦士ガンダムユニコーン 覚醒DRIVE,16,1087.6,50.0
末尾:6,スマスロ やじきた道中記参る！,24,188.2,50.0
末尾:6,この素晴らしい世界に祝福を！,61,548.6,49.2
末尾:6,沖ドキ！ＧＯＬＤ-30,189,-175.4,49.2
末尾:6,クランキークレスト,32,36.6,46.9
末尾:6,バーサスリヴァイズ,63,150.5,46.0
末尾:6,戦国コレクション6,24,-149.6,45.8
末尾:6,交響詩篇エウレカセブン HI-EVOLUTION ZERO TYPE-ART,42,142.0,45.2
末尾:6,Lパチスロうみねこのなく頃に2,40,54.6,45.0
末尾:6,Lパチスロ喰霊-零-Re,9,320.0,44.4
末尾:6,A-SLOT+異世界かるてっとBT,32,-132.3,43.8
末尾:6,マイジャグラーV,903,113.6,43.1
末尾:6,真打 吉宗,102,21.4,41.2
末尾:6,Lパチスロ炎炎ノ消防隊2,143,238.9,40.6
末尾:6,L戦国乙女5 業火を穿つ宿焔の双刃,87,67.4,40.2
末尾:6,L無職転生～異世界行ったら本気だす～,35,688.6,40.0
末尾:6,パチスロ　ディスクアップ２,100,130.8,40.0
末尾:6,スマスロ サンダーV,40,-77.2,40.0
末尾:6,スマスロBIRDIE WING-Golf Girls’ Story-,10,1686.0,40.0
末尾:6,ウルトラミラクルジャグラー,63,-9.8,39.7
末尾:6,沖ドキ!ゴージャス 30Φ,63,-497.5,39.7
末尾:6,パチスロ　甲鉄城のカバネリ,43,215.4,39.5
末尾:6,Lアズールレーン THE ANIMATION,59,90.8,39.0
末尾:6,スマスロ化物語,126,181.5,38.9
末尾:6,Lスマスロ北斗の拳,181,-157.7,38.7
末尾:6,スマスロ モンスターハンターライズ,73,61.1,38.4
末尾:6,アレックス ブライト,76,-45.6,38.2
末尾:6,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,95,-131.4,37.9
末尾:6,スマスロ 甲鉄城のカバネリ 海門決戦,301,-85.9,37.2
末尾:6,ゴーゴージャグラー３,210,8.0,37.1
末尾:6,スマスロ 攻殻機動隊,84,-113.9,36.9
末尾:6,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,163,205.9,36.8
末尾:6,スマスロ ビッグドリーム THE GOLDEN PUSHER,30,-496.1,36.7
末尾:6,L東京喰種,314,-107.4,36.6
末尾:6,ネオアイムジャグラーEX,693,-55.3,36.5
末尾:6,スマスロとある科学の超電磁砲2,36,61.8,36.1
末尾:6,スマスロ 沖ドキ!DUO アンコール,116,-219.6,34.5
末尾:6,スマスロモンキーターンV,245,43.0,34.3
末尾:6,ジャグラーガールズSS,105,-47.5,34.3
末尾:6,マジカルハロウィン　～Trick or Treat!～,41,207.0,34.1
末尾:6,L戦国乙女４　戦乱に閃く炯眼の軍師,86,132.0,33.7
末尾:6,スマスロ新鬼武者3,72,399.9,33.3
末尾:6,ファンキージャグラー２ＫＴ,105,-5.7,33.3
末尾:6,スマスロヨルムンガンド,18,-309.2,33.3
末尾:6,スロット ワールドダイスター,15,-168.0,33.3
末尾:6,スマスロ リコリス・リコイル,15,-228.0,33.3
末尾:6,新ハナビ,37,-36.4,32.4
末尾:6,スマート沖スロ ニューキングハナハナV,59,-107.4,32.2
末尾:6,スマスロ とある魔術の禁書目録2,25,-539.6,32.0
末尾:6,Lパチスロ革命機ヴァルヴレイヴ2,119,-271.8,31.9
末尾:6,L少女☆歌劇 レヴュースタァライト -The SLOT-,22,-115.9,31.8
末尾:6,スマスロ ストリートファイター6,22,-450.6,31.8
末尾:6,スロット ソードアート・オンラインⅡ,101,-632.8,31.7
末尾:6,Lパチスロからくりサーカス2,74,-199.2,31.1
末尾:6,スマスロ北斗の拳 転生の章2,272,-199.1,30.9
末尾:6,スマスロ鉄拳6,55,197.9,30.9
末尾:6,Lタクトオーパス デスティニー,26,482.9,30.8
末尾:6,スマスロ 東京リベンジャーズ,104,350.4,29.8
末尾:6,スマスロ ゴッドイーター リザレクション,82,-49.3,29.3
末尾:6,いざ！番長,38,315.8,28.9
末尾:6,スマスロ ハナビ,90,-208.9,28.9
末尾:6,クレアの秘宝伝～はじまりの扉と太陽の石～ボーナストリガーver.,14,-167.9,28.6
末尾:6,スマスロ スーパーリオエース2,54,-14.8,27.8
末尾:6,ハッピージャグラーＶＩＩＩ,147,-137.0,27.2
末尾:6,ミスタージャグラー,63,-243.7,27.0
末尾:6,プリズムナナ,26,-120.2,26.9
末尾:6,Lソードアート・オンライン,84,38.6,26.2
末尾:6,L主役は銭形5,23,333.6,26.1
末尾:6,スマスロ ミリオンゴッド-神々の軌跡-,150,-866.2,25.3
末尾:6,スマスロ秘宝伝,28,-154.4,25.0
末尾:6,スマスロ ゴブリンスレイヤーⅡ,16,-294.6,25.0
末尾:6,L ＨＥＹ！エリートサラリーマン鏡,34,-290.8,23.5
末尾:6,スマスロ スーパーブラックジャック,62,209.6,21.0
末尾:6,スマスロバジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,63,146.9,20.6
末尾:6,Lパチスロ かぐや様は告らせたい,33,35.3,18.2
末尾:6,スマスロ シャーマンキング,40,-542.5,17.5
末尾:6,Lパチスロ戦姫絶唱シンフォギア 正義の歌,14,-767.6,14.3
末尾:6,L南国育ち SPECIAL,16,-161.4,12.5
末尾:6,スマスロ バイオハザードRE:3,62,-727.6,11.3
末尾:6,L範馬刃牙,12,-589.5,8.3
末尾:7,Lパチスロうみねこのなく頃に2,38,652.3,68.4
末尾:7,スマスロBIRDIE WING-Golf Girls’ Story-,10,637.4,50.0
